=====================================================================================
DANH SÁCH ẢNH NHIỄU (AdditiveGaussianNoise_255) BỊ DỰ ĐOÁN SAI
Tổng số ảnh nhiễu tìm thấy: 12,577 ảnh
Tổng số trường hợp bị đoán sai: 3,981 ảnh
Tỷ lệ lỗi trên tập ảnh nhiễu này: 31.65%
=====================================================================================

[True: 00 | Pred: 01 | Conf:  50.31%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000180.jpg
[True: 00 | Pred: 01 | Conf:  42.65%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000195.jpg
[True: 00 | Pred: 05 | Conf:  18.39%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000196.jpg
[True: 00 | Pred: 02 | Conf:  25.75%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000197.jpg
[True: 00 | Pred: 02 | Conf:  29.70%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000198.jpg
[True: 00 | Pred: 02 | Conf:  39.43%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000199.jpg
[True: 00 | Pred: 02 | Conf:  23.94%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000200.jpg
[True: 00 | Pred: 04 | Conf:  37.20%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000201.jpg
[True: 00 | Pred: 01 | Conf:  32.65%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000202.jpg
[True: 00 | Pred: 07 | Conf:  31.95%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000203.jpg
[True: 00 | Pred: 15 | Conf:  18.91%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000205.jpg
[True: 00 | Pred: 02 | Conf:  13.48%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000206.jpg
[True: 00 | Pred: 03 | Conf:  16.80%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000207.jpg
[True: 00 | Pred: 07 | Conf:  20.86%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000208.jpg
[True: 00 | Pred: 01 | Conf:  47.95%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000209.jpg
[True: 00 | Pred: 04 | Conf:  24.94%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000210.jpg
[True: 00 | Pred: 07 | Conf:  31.41%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000211.jpg
[True: 00 | Pred: 02 | Conf:  14.06%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000212.jpg
[True: 00 | Pred: 03 | Conf:  17.88%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000213.jpg
[True: 00 | Pred: 02 | Conf:  32.23%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000214.jpg
[True: 00 | Pred: 02 | Conf:  25.50%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000215.jpg
[True: 00 | Pred: 07 | Conf:  32.56%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000216.jpg
[True: 00 | Pred: 03 | Conf:  26.52%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000217.jpg
[True: 00 | Pred: 01 | Conf:  25.75%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000218.jpg
[True: 00 | Pred: 02 | Conf:  17.51%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000219.jpg
[True: 00 | Pred: 08 | Conf:  35.23%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000220.jpg
[True: 00 | Pred: 02 | Conf:  23.24%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000221.jpg
[True: 00 | Pred: 12 | Conf:  10.83%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000222.jpg
[True: 00 | Pred: 03 | Conf:  60.68%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000223.jpg
[True: 00 | Pred: 02 | Conf:  37.05%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000224.jpg
[True: 00 | Pred: 08 | Conf:  27.32%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000225.jpg
[True: 00 | Pred: 03 | Conf:  65.63%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000226.jpg
[True: 00 | Pred: 04 | Conf:  11.83%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000227.jpg
[True: 00 | Pred: 02 | Conf:  25.15%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000228.jpg
[True: 00 | Pred: 02 | Conf:  44.25%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000229.jpg
[True: 00 | Pred: 12 | Conf:   8.30%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000230.jpg
[True: 00 | Pred: 07 | Conf:  26.24%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000231.jpg
[True: 00 | Pred: 12 | Conf:   8.72%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000232.jpg
[True: 00 | Pred: 08 | Conf:  27.35%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000233.jpg
[True: 00 | Pred: 01 | Conf:  26.23%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000234.jpg
[True: 00 | Pred: 03 | Conf:  36.84%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000235.jpg
[True: 00 | Pred: 01 | Conf:  28.33%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000236.jpg
[True: 00 | Pred: 01 | Conf:  19.85%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000238.jpg
[True: 00 | Pred: 02 | Conf:  17.78%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00000/AdditiveGaussianNoise_255_00000_000239.jpg
[True: 01 | Pred: 38 | Conf:  12.79%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002160.jpg
[True: 01 | Pred: 38 | Conf:  18.55%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002161.jpg
[True: 01 | Pred: 09 | Conf:  16.25%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002162.jpg
[True: 01 | Pred: 05 | Conf:  37.35%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002163.jpg
[True: 01 | Pred: 02 | Conf:   7.33%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002164.jpg
[True: 01 | Pred: 03 | Conf:  49.22%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002165.jpg
[True: 01 | Pred: 02 | Conf:  31.60%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002166.jpg
[True: 01 | Pred: 12 | Conf:   8.08%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002169.jpg
[True: 01 | Pred: 02 | Conf:  12.89%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002170.jpg
[True: 01 | Pred: 02 | Conf:  22.60%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002171.jpg
[True: 01 | Pred: 07 | Conf:  31.82%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002172.jpg
[True: 01 | Pred: 05 | Conf:  23.56%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002173.jpg
[True: 01 | Pred: 03 | Conf:  40.39%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002174.jpg
[True: 01 | Pred: 12 | Conf:   9.24%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002176.jpg
[True: 01 | Pred: 03 | Conf:  40.95%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002179.jpg
[True: 01 | Pred: 07 | Conf:  34.43%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002181.jpg
[True: 01 | Pred: 02 | Conf:   7.06%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002183.jpg
[True: 01 | Pred: 05 | Conf:  24.07%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002185.jpg
[True: 01 | Pred: 02 | Conf:  25.74%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002187.jpg
[True: 01 | Pred: 02 | Conf:  20.11%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002191.jpg
[True: 01 | Pred: 09 | Conf:  12.64%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002193.jpg
[True: 01 | Pred: 02 | Conf:  18.08%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002194.jpg
[True: 01 | Pred: 02 | Conf:   7.05%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002197.jpg
[True: 01 | Pred: 12 | Conf:   7.38%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002198.jpg
[True: 01 | Pred: 03 | Conf:  28.37%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002199.jpg
[True: 01 | Pred: 02 | Conf:   6.73%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002200.jpg
[True: 01 | Pred: 06 | Conf:  88.51%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002202.jpg
[True: 01 | Pred: 02 | Conf:   8.59%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002204.jpg
[True: 01 | Pred: 12 | Conf:   8.59%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002206.jpg
[True: 01 | Pred: 04 | Conf:  20.55%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002211.jpg
[True: 01 | Pred: 04 | Conf:  61.31%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002213.jpg
[True: 01 | Pred: 13 | Conf:   8.06%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002214.jpg
[True: 01 | Pred: 07 | Conf:  19.16%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002215.jpg
[True: 01 | Pred: 15 | Conf:  28.92%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002218.jpg
[True: 01 | Pred: 02 | Conf:   8.02%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002219.jpg
[True: 01 | Pred: 02 | Conf:  35.02%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002220.jpg
[True: 01 | Pred: 07 | Conf:  21.74%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002221.jpg
[True: 01 | Pred: 12 | Conf:  46.81%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002222.jpg
[True: 01 | Pred: 07 | Conf:  26.76%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002223.jpg
[True: 01 | Pred: 38 | Conf:   9.81%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002225.jpg
[True: 01 | Pred: 02 | Conf:   7.06%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002226.jpg
[True: 01 | Pred: 38 | Conf:  11.54%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002229.jpg
[True: 01 | Pred: 04 | Conf:  23.55%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002232.jpg
[True: 01 | Pred: 07 | Conf:  20.27%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002233.jpg
[True: 01 | Pred: 04 | Conf:  29.92%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002234.jpg
[True: 01 | Pred: 03 | Conf:  67.29%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002237.jpg
[True: 01 | Pred: 36 | Conf:  28.14%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002238.jpg
[True: 01 | Pred: 04 | Conf:  23.82%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002239.jpg
[True: 01 | Pred: 07 | Conf:  19.00%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002240.jpg
[True: 01 | Pred: 12 | Conf:  24.51%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002245.jpg
[True: 01 | Pred: 03 | Conf:  17.35%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002246.jpg
[True: 01 | Pred: 02 | Conf:   7.07%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002247.jpg
[True: 01 | Pred: 08 | Conf:  52.74%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002250.jpg
[True: 01 | Pred: 03 | Conf:  38.04%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002252.jpg
[True: 01 | Pred: 02 | Conf:  21.66%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002254.jpg
[True: 01 | Pred: 02 | Conf:   7.04%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002255.jpg
[True: 01 | Pred: 02 | Conf:  54.63%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002257.jpg
[True: 01 | Pred: 05 | Conf:  20.05%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002258.jpg
[True: 01 | Pred: 16 | Conf:  18.50%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002260.jpg
[True: 01 | Pred: 15 | Conf:  59.29%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002262.jpg
[True: 01 | Pred: 38 | Conf:   7.62%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002265.jpg
[True: 01 | Pred: 04 | Conf:  16.80%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002267.jpg
[True: 01 | Pred: 12 | Conf:   6.89%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002270.jpg
[True: 01 | Pred: 02 | Conf:  26.52%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002271.jpg
[True: 01 | Pred: 03 | Conf:  23.54%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002273.jpg
[True: 01 | Pred: 02 | Conf:   9.48%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002274.jpg
[True: 01 | Pred: 12 | Conf:  48.71%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002275.jpg
[True: 01 | Pred: 03 | Conf:  36.13%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002277.jpg
[True: 01 | Pred: 04 | Conf:  69.12%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002278.jpg
[True: 01 | Pred: 02 | Conf:  35.41%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002279.jpg
[True: 01 | Pred: 07 | Conf:  29.82%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002280.jpg
[True: 01 | Pred: 10 | Conf:   9.01%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002281.jpg
[True: 01 | Pred: 03 | Conf:  23.99%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002283.jpg
[True: 01 | Pred: 12 | Conf:   8.25%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002284.jpg
[True: 01 | Pred: 04 | Conf:  41.83%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002285.jpg
[True: 01 | Pred: 04 | Conf:  47.17%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002287.jpg
[True: 01 | Pred: 03 | Conf:  29.82%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002289.jpg
[True: 01 | Pred: 41 | Conf:  28.42%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002290.jpg
[True: 01 | Pred: 03 | Conf:  31.60%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002291.jpg
[True: 01 | Pred: 08 | Conf:  49.63%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002292.jpg
[True: 01 | Pred: 02 | Conf:   7.05%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002293.jpg
[True: 01 | Pred: 05 | Conf:  50.55%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002295.jpg
[True: 01 | Pred: 02 | Conf:  15.46%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002296.jpg
[True: 01 | Pred: 02 | Conf:  19.32%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002297.jpg
[True: 01 | Pred: 11 | Conf:  11.19%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002298.jpg
[True: 01 | Pred: 05 | Conf:  20.65%] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00001/AdditiveGaussianNoise_255_00001_002299.jpg
